timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
780,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667
785,1i,150.0,1,0.0,1,1.0,False,0.0,-8.6036,0.006666666666666667
790,1i,150.0,1,0.0,1,1.0,False,0.0,-1.4463,0.006666666666666667
795,1i,150.0,2,10.1446,1,1.0,False,-4.0,10.144,0.006666666666666667
800,1i,150.0,2,11.2655,0,0.0,False,-1.0,-0.7843999999999998,0.0
805,1i,150.0,2,4.7912,1,1.0,False,0.0,-3.1367000000000003,0.006666666666666667
810,1i,150.0,3,8.2198,2,1.0,False,0.0,8.2198,0.006666666666666667
815,1i,150.0,3,4.1309,2,1.0,False,0.0,4.1309,0.006666666666666667
820,1i,150.0,3,0.1664,2,1.0,False,0.0,0.1664,0.006666666666666667
825,1i,150.0,3,0.0001,3,1.0,False,0.0,-10.1445,0.006666666666666667
830,1i,150.0,3,0.0,3,1.0,False,1.0,-11.2655,0.006666666666666667
835,1i,150.0,5,9.2831,3,1.0,False,0.0,4.491899999999999,0.006666666666666667
840,1i,150.0,5,4.1671,3,1.0,False,0.0,-4.0527,0.006666666666666667
845,1i,150.0,5,0.101,4,13.76,False,12.76,-4.0299,0.09173333333333333
850,1i,150.0,5,0.0002,5,13.71,False,12.71,-0.1662,0.09140000000000001
855,1i,150.0,6,2.344,5,13.71,False,12.71,2.3438999999999997,0.09140000000000001
860,1i,150.0,3,3.9771,2,13.71,False,12.71,3.9771,0.09140000000000001
865,1i,150.0,2,0.0,2,13.71,False,12.71,-9.2831,0.09140000000000001
870,1i,150.0,2,0.0,2,13.71,False,12.71,-4.1671,0.09140000000000001
875,1i,150.0,4,12.151,2,13.71,False,-0.049999999999998934,12.049999999999999,0.09140000000000001
880,1i,150.0,4,6.973,2,13.71,False,0.0,6.972799999999999,0.09140000000000001
885,1i,150.0,3,0.0138,2,13.71,False,0.0,-2.3302,0.09140000000000001
890,1i,150.0,3,9.4507,0,0.0,False,-13.71,5.473599999999999,0.0
895,1i,150.0,2,6.763,0,0.0,False,-13.71,6.763,0.0
900,1i,150.0,2,0.4219,1,1.0,False,-12.71,0.4219,0.006666666666666667
905,1i,150.0,2,0.0003,2,1.0,False,-12.71,-12.1507,0.006666666666666667
910,1i,150.0,2,0.0,2,1.0,False,-12.71,-6.973,0.006666666666666667
915,1i,150.0,4,12.9039,2,1.0,False,-12.71,12.8901,0.006666666666666667
920,1i,150.0,4,6.5112,2,1.0,False,1.0,-2.9395,0.006666666666666667
925,1i,150.0,4,0.0644,2,1.0,False,1.0,-6.6986,0.006666666666666667
930,1i,150.0,5,4.7845,4,5.0,False,4.0,4.3626000000000005,0.03333333333333333
935,1i,150.0,5,2.5419,4,5.0,False,4.0,2.5416,0.03333333333333333
940,1i,150.0,5,0.089,4,5.0,False,4.0,0.089,0.03333333333333333
945,1i,150.0,5,0.0,5,8.0,False,7.0,-12.9039,0.05333333333333334
950,1i,150.0,2,0.0,2,5.0,False,4.0,-6.5112,0.03333333333333333
955,1i,150.0,4,13.483,2,5.0,False,4.0,13.418600000000001,0.03333333333333333
960,1i,150.0,4,7.2886,2,5.0,False,0.0,2.5040999999999993,0.03333333333333333
965,1i,150.0,3,0.2493,2,5.0,False,0.0,-2.2926,0.03333333333333333
970,1i,150.0,4,4.7127,3,9.0,False,4.0,4.6236999999999995,0.06
975,1i,150.0,4,1.6729,3,9.0,False,1.0,1.6729,0.06
980,1i,150.0,2,0.5359,1,1.0,False,-4.0,0.5359,0.006666666666666667
985,1i,150.0,1,0.0,1,1.0,False,-4.0,-13.483,0.006666666666666667
990,1i,150.0,1,0.0,1,1.0,False,-4.0,-7.2886,0.006666666666666667
995,1i,150.0,1,0.0,1,1.0,False,-4.0,-0.2493,0.006666666666666667
1000,1i,150.0,3,12.1573,1,1.0,False,-8.0,7.444599999999999,0.006666666666666667
1005,1i,150.0,3,7.5228,1,1.0,False,-8.0,5.8499,0.006666666666666667
1010,1i,150.0,4,5.8967,2,1.0,False,0.0,5.3608,0.006666666666666667
1015,1i,150.0,4,1.726,3,1.0,False,0.0,1.726,0.006666666666666667
1020,1i,150.0,4,0.0009,4,5.0,False,4.0,0.0009,0.03333333333333333
1025,1i,150.0,4,0.0,4,5.0,False,4.0,0.0,0.03333333333333333
1030,1i,150.0,4,0.0,4,5.0,False,4.0,-12.1573,0.03333333333333333
1035,1i,150.0,4,0.0,4,5.0,False,4.0,-7.5228,0.03333333333333333
1040,1i,150.0,3,15.0778,1,1.0,False,0.0,9.1811,0.006666666666666667
1045,1i,150.0,3,7.0235,1,1.0,False,0.0,5.2975,0.006666666666666667
1050,1i,150.0,3,5.9472,2,15.08,False,10.08,5.9463,0.10053333333333334
1055,1i,150.0,2,0.0001,2,15.04,False,10.04,0.0001,0.10026666666666666
