timestamp,phase,phase_elapsed_s,queue_1i_m,queue_2i_m,queue_3i_m,queue_4i_m,queue_ew_m,queue_ns_m,probes_1i,probes_2i,probes_3i,probes_4i,decision_made,next_phase
2112.0,0,25,485.8,477.2,463.6,440.5,963.1,904.1,24,26,8,7,0,
2113.0,0,25,485.8,477.2,463.2,440.5,963.1,903.7,24,26,8,7,0,
2114.0,0,25,485.8,477.2,463.5,440.5,963.1,904.0,24,26,8,7,0,
2115.0,0,25,485.8,477.2,463.5,439.8,963.1,903.3,24,26,8,7,1,0
2116.0,1,7,483.6,475.6,460.6,435.3,959.2,896.0,24,26,8,7,0,
2117.0,1,7,483.6,475.6,461.1,435.9,959.2,897.0,24,26,8,7,0,
2118.0,1,7,483.6,475.6,461.9,435.5,959.2,897.5,24,26,8,7,0,
2119.0,1,7,483.6,475.6,461.9,435.2,959.2,897.2,24,26,8,7,0,
2120.0,1,7,483.6,475.6,461.9,455.9,959.2,917.8,24,26,8,7,1,0
2121.0,0,25,485.8,477.2,463.0,459.9,963.1,922.9,24,26,8,7,0,
2122.0,0,25,485.8,477.2,463.8,458.9,963.1,922.6,24,26,8,7,0,
2123.0,0,25,485.8,477.2,463.8,473.6,963.1,937.4,24,26,8,7,0,
2124.0,0,25,485.8,477.2,463.8,470.5,963.1,934.2,24,26,8,7,0,
2125.0,0,25,485.8,477.2,463.8,471.4,963.1,935.2,24,26,8,6,1,0
2126.0,0,25,485.8,477.2,463.8,471.4,963.1,935.2,24,26,8,6,0,
2127.0,0,25,485.8,477.2,463.8,471.2,963.1,935.1,24,26,8,6,0,
2128.0,0,25,485.8,477.2,463.8,471.2,963.1,935.1,24,26,8,6,0,
2129.0,0,25,485.8,477.2,463.8,471.2,963.1,935.1,24,26,8,6,0,
2130.0,0,25,485.8,477.2,463.8,472.9,963.1,936.8,24,26,8,6,1,0
2131.0,0,25,485.8,477.2,463.8,472.9,963.1,936.8,24,26,8,6,0,
2132.0,0,25,485.8,477.2,463.6,472.9,963.1,936.6,24,26,8,6,0,
2133.0,0,25,485.8,477.2,463.6,472.9,963.1,936.6,24,26,8,6,0,
2134.0,0,25,485.8,477.2,463.6,472.9,963.1,936.6,24,26,8,6,0,
2135.0,0,25,485.8,477.2,463.6,472.9,963.1,936.6,24,26,8,6,1,0
2136.0,0,25,485.8,477.2,463.6,472.9,963.1,936.6,24,26,8,6,0,
2137.0,0,25,485.8,477.2,463.6,472.9,963.1,936.6,24,26,8,6,0,
2138.0,0,25,485.8,477.2,463.5,473.0,963.1,936.5,24,26,8,6,0,
2139.0,0,25,485.8,477.2,463.5,473.0,963.1,936.5,24,26,8,6,0,
2140.0,0,25,485.8,477.2,463.5,473.0,963.1,936.5,24,26,8,6,1,0
2141.0,0,25,485.8,477.2,463.8,473.0,963.1,936.8,24,26,8,6,0,
2142.0,0,25,485.8,477.2,462.6,473.0,963.1,935.6,24,26,8,6,0,
2143.0,0,25,485.8,477.2,462.8,473.0,963.1,935.8,24,26,8,6,0,
2144.0,0,25,485.8,477.2,462.8,473.0,963.1,935.8,24,26,8,6,0,
2145.0,0,25,485.8,477.2,462.8,473.1,963.1,935.9,24,26,8,6,1,0
2146.0,1,7,483.6,475.1,460.1,428.5,958.7,888.7,24,25,8,7,0,
2147.0,1,7,483.6,475.1,461.7,435.3,958.7,897.0,24,25,8,7,0,
2148.0,1,7,483.6,475.1,461.2,433.8,958.7,895.1,24,25,8,7,0,
2149.0,1,7,483.6,475.1,461.9,455.5,958.7,917.4,24,25,8,7,0,
2150.0,1,7,483.6,475.6,461.9,455.5,959.2,917.4,24,26,8,7,1,0
2151.0,0,25,485.8,477.2,463.8,460.2,963.1,924.0,24,26,8,7,0,
2152.0,0,25,485.8,477.2,463.6,460.1,963.1,923.8,24,26,8,7,0,
2153.0,0,25,485.8,477.2,463.6,457.8,963.1,921.5,24,26,8,7,0,
2154.0,0,25,485.8,477.2,463.6,460.1,963.1,923.8,24,26,8,7,0,
2155.0,0,25,485.8,477.2,463.6,473.4,963.1,937.1,24,26,8,7,1,0
2156.0,0,25,486.3,477.0,463.6,461.9,963.3,925.5,25,25,8,7,0,
2157.0,0,25,483.4,477.0,463.6,473.3,960.4,936.9,25,25,8,7,0,
2158.0,0,25,483.4,477.0,463.6,461.7,960.4,925.4,25,25,8,7,0,
2159.0,0,25,483.4,477.0,463.6,473.3,960.4,936.9,25,25,8,7,0,
2160.0,0,25,483.8,477.0,463.6,461.7,960.8,925.4,25,25,8,7,1,0
2161.0,0,25,485.9,477.2,463.6,473.3,963.1,936.9,25,25,8,7,0,
2162.0,0,25,485.9,477.2,463.6,461.7,963.1,925.4,25,25,8,7,0,
2163.0,0,25,485.7,477.2,463.6,473.3,962.9,936.9,25,25,8,7,0,
2164.0,0,25,490.4,477.2,463.6,461.7,967.6,925.4,25,25,8,7,0,
2165.0,0,25,490.4,477.2,463.6,458.7,967.6,922.3,25,25,8,7,1,0
2166.0,0,25,490.5,477.2,463.2,459.5,967.7,922.7,25,25,8,7,0,
2167.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,25,8,7,0,
2168.0,0,25,490.5,477.2,463.2,459.5,967.7,922.7,25,25,8,7,0,
2169.0,0,25,490.5,477.2,462.6,473.0,967.7,935.6,25,25,8,7,0,
2170.0,0,25,490.5,477.2,462.6,459.9,967.7,922.5,25,25,8,7,1,0
2171.0,0,25,490.5,477.2,462.8,473.3,967.7,936.1,25,25,8,7,0,
2172.0,0,25,490.5,477.2,462.8,460.2,967.7,923.0,25,25,8,7,0,
2173.0,0,25,490.5,477.2,463.0,463.1,967.7,926.1,25,25,8,7,0,
2174.0,0,25,490.5,477.2,463.7,459.4,967.7,923.2,25,25,8,7,0,
2175.0,0,25,490.5,477.2,463.7,470.9,967.7,934.6,25,25,8,6,1,0
2176.0,1,7,487.2,475.6,462.4,467.7,962.7,930.1,25,25,8,6,0,
2177.0,1,7,487.2,475.6,462.4,468.6,962.7,931.0,25,25,8,6,0,
2178.0,1,7,487.2,475.6,463.4,468.6,962.7,932.0,25,25,8,6,0,
2179.0,1,7,487.2,475.6,463.1,469.5,962.7,932.7,25,25,8,6,0,
2180.0,1,7,487.2,475.6,463.1,470.4,962.7,933.5,25,25,8,6,1,0
2181.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2182.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2183.0,0,25,490.5,477.2,421.5,472.9,967.7,894.4,24,25,9,6,0,
2184.0,0,25,490.5,477.2,448.3,472.9,967.7,921.2,24,25,9,6,0,
2185.0,0,25,490.5,477.2,444.8,472.9,967.7,917.7,24,25,9,6,1,0
2186.0,0,25,490.5,477.2,457.8,472.9,967.7,930.7,24,25,9,6,0,
2187.0,0,25,490.5,477.2,457.8,472.9,967.7,930.7,24,25,9,6,0,
2188.0,0,25,490.5,477.2,393.8,472.9,967.7,866.8,24,25,9,6,0,
2189.0,0,25,490.5,477.2,418.8,472.9,967.7,891.7,24,25,9,6,0,
2190.0,0,25,490.5,477.2,457.6,472.9,967.7,930.5,24,25,9,6,1,0
2191.0,0,25,490.5,477.2,457.6,472.9,967.7,930.5,24,25,9,6,0,
2192.0,0,25,490.5,477.2,459.1,473.0,967.7,932.1,24,25,9,6,0,
2193.0,0,25,490.5,477.2,457.1,473.0,967.7,930.1,24,25,9,6,0,
2194.0,0,25,490.5,477.2,459.1,473.0,967.7,932.1,24,25,9,6,0,
2195.0,0,25,490.5,477.2,459.0,473.0,967.7,932.0,24,25,9,6,1,0
2196.0,0,25,490.5,477.2,458.6,473.0,967.7,931.6,24,25,9,6,0,
2197.0,0,25,490.5,477.2,458.7,473.0,967.7,931.8,24,25,9,6,0,
2198.0,0,25,490.7,477.2,459.8,473.0,968.0,932.8,25,25,9,6,0,
2199.0,0,25,490.7,477.2,458.7,473.0,968.0,931.8,25,25,9,6,0,
2200.0,0,25,490.7,477.2,459.7,472.9,968.0,932.6,25,25,9,6,1,0
2201.0,0,25,490.7,477.2,467.4,473.0,968.0,940.4,25,25,9,6,0,
2202.0,0,25,490.7,477.2,467.3,473.0,968.0,940.3,25,25,9,6,0,
2203.0,0,25,490.5,477.2,465.0,473.0,967.7,938.0,25,25,9,6,0,
2204.0,0,25,490.5,477.2,460.7,473.0,967.7,933.7,25,25,9,6,0,
2205.0,0,25,490.5,477.2,461.9,473.1,967.7,935.0,25,25,8,6,1,0
2206.0,1,7,487.2,475.6,461.1,469.6,962.7,930.7,25,25,8,6,0,
2207.0,1,7,487.2,475.6,461.1,469.6,962.7,930.7,25,25,8,6,0,
2208.0,1,7,487.2,475.6,461.1,469.7,962.7,930.8,25,25,8,6,0,
2209.0,1,7,487.2,475.6,461.1,469.9,962.7,931.0,25,25,8,6,0,
2210.0,1,7,487.2,475.6,462.4,469.9,962.7,932.2,25,25,8,6,1,0
2211.0,0,25,490.5,477.2,463.6,413.0,967.7,876.7,24,25,8,7,0,
2212.0,0,25,490.5,477.2,463.6,441.3,967.7,905.0,24,25,8,7,0,
2213.0,0,25,490.5,477.2,463.6,441.3,967.7,905.0,24,25,8,7,0,
2214.0,0,25,490.5,477.2,463.6,416.8,967.7,880.5,24,25,8,7,0,
2215.0,0,25,490.5,477.2,463.6,441.3,967.7,905.0,24,25,8,7,1,0
2216.0,0,25,490.5,477.2,463.6,436.7,967.7,900.4,24,25,8,7,0,
2217.0,0,25,490.5,477.2,463.6,441.3,967.7,905.0,24,25,8,7,0,
2218.0,0,25,490.5,477.2,463.8,439.8,967.7,903.7,24,25,8,7,0,
2219.0,0,25,490.5,477.2,463.5,416.0,967.7,879.5,24,25,8,7,0,
2220.0,0,25,490.5,477.2,463.5,440.5,967.7,904.0,24,25,8,7,1,0
2221.0,0,25,490.5,477.2,463.5,440.5,967.7,904.0,24,25,8,7,0,
2222.0,0,25,490.5,477.2,463.5,440.5,967.7,904.0,24,25,8,7,0,
2223.0,0,25,490.5,477.2,463.8,441.3,967.7,905.1,24,25,8,7,0,
2224.0,0,25,490.5,477.2,462.6,440.9,967.7,903.5,24,25,8,7,0,
2225.0,0,25,490.5,477.2,462.8,440.9,967.7,903.7,24,25,8,7,1,0
2226.0,0,25,490.5,477.2,462.6,441.2,967.7,903.8,24,25,8,7,0,
2227.0,0,25,490.5,477.2,463.5,441.0,967.7,904.5,24,25,8,7,0,
2228.0,0,25,490.7,477.2,463.5,458.1,968.0,921.5,25,25,8,7,0,
2229.0,0,25,490.7,477.2,463.7,458.9,968.0,922.6,25,25,8,7,0,
2230.0,0,25,490.7,477.2,463.8,473.6,968.0,937.4,25,25,8,7,1,0
2231.0,0,25,490.7,477.2,463.8,470.5,968.0,934.3,25,25,8,7,0,
2232.0,0,25,490.7,477.2,463.6,471.4,968.0,935.0,25,25,8,6,0,
2233.0,0,25,490.5,477.2,463.6,471.4,967.7,935.0,25,25,8,6,0,
2234.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,25,25,8,6,0,
2235.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,25,25,8,6,1,0
2236.0,1,7,487.2,475.6,463.1,468.9,962.7,932.1,25,25,8,6,0,
2237.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,25,8,6,0,
2238.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,25,8,6,0,
2239.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,25,8,6,0,
2240.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,25,8,6,1,0
2241.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2242.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2243.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2244.0,0,25,490.5,477.2,463.2,472.9,967.7,936.1,25,25,8,6,0,
2245.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,25,8,6,1,0
2246.0,0,25,490.5,477.2,463.8,473.1,967.7,937.0,25,25,8,6,0,
2247.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,25,8,6,0,
2248.0,0,25,490.5,477.2,463.8,473.0,967.7,936.9,25,25,8,6,0,
2249.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,25,8,6,0,
2250.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,25,8,6,1,0
2251.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,25,8,6,0,
2252.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,25,8,6,0,
2253.0,0,25,490.5,477.2,463.5,472.9,967.7,936.3,25,25,8,6,0,
2254.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,25,8,6,0,
2255.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,1,0
2256.0,0,25,490.5,477.2,463.7,472.6,967.7,936.3,25,26,8,6,0,
2257.0,0,25,490.5,477.2,463.8,472.6,967.7,936.4,25,26,8,6,0,
2258.0,0,25,490.5,477.2,463.8,473.5,967.7,937.4,25,26,8,6,0,
2259.0,0,25,490.5,477.2,463.6,473.1,967.7,936.7,25,26,8,6,0,
2260.0,0,25,490.5,477.2,463.6,473.1,967.7,936.7,25,26,8,6,1,0
2261.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2262.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2263.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2264.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2265.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,1,0
2266.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2267.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2268.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2269.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2270.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,1,0
2271.0,0,25,490.5,477.2,463.6,473.0,967.7,936.7,25,26,8,6,0,
2272.0,0,25,490.5,477.2,463.5,473.1,967.7,936.6,25,26,8,6,0,
2273.0,0,25,490.5,477.2,463.2,473.0,967.7,936.2,25,26,8,6,0,
2274.0,0,25,490.5,477.2,463.5,473.1,967.7,936.6,25,26,8,6,0,
2275.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,1,0
2276.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2277.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,26,8,6,0,
2278.0,0,25,490.5,477.2,463.8,473.1,967.7,936.9,25,26,8,6,0,
2279.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,26,8,6,0,
2280.0,0,25,490.5,477.2,462.8,473.2,967.7,935.9,25,26,8,6,1,0
2281.0,0,25,490.5,477.2,463.5,473.1,967.7,936.5,25,26,8,6,0,
2282.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2283.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2284.0,0,25,490.5,477.2,463.7,472.6,967.7,936.3,25,26,8,6,0,
2285.0,0,25,490.5,477.2,463.8,472.6,967.7,936.5,25,26,8,6,1,0
2286.0,0,25,490.5,477.2,463.8,473.4,967.7,937.2,25,26,8,6,0,
2287.0,0,25,490.5,477.2,463.8,473.4,967.7,937.2,25,26,8,6,0,
2288.0,0,25,490.5,477.2,463.6,473.1,967.7,936.7,25,26,8,6,0,
2289.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2290.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,1,0
2291.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2292.0,0,25,490.5,477.0,421.5,472.9,967.5,894.4,25,25,9,6,0,
2293.0,0,25,490.5,477.0,448.3,472.9,967.5,921.2,25,25,9,6,0,
2294.0,0,25,490.5,477.0,444.8,472.9,967.5,917.7,25,25,9,6,0,
2295.0,0,25,490.5,477.0,444.8,472.9,967.5,917.7,25,25,9,6,1,0
2296.0,1,7,487.2,475.1,456.4,470.4,962.2,926.9,25,25,9,6,0,
2297.0,1,7,487.2,475.6,386.7,469.4,962.7,856.2,25,25,9,6,0,
2298.0,1,7,487.2,475.6,402.1,469.0,962.7,871.1,25,25,9,6,0,
2299.0,1,7,487.2,475.6,440.2,469.1,962.7,909.3,25,25,9,6,0,
2300.0,1,7,487.2,475.6,454.4,469.0,962.7,923.4,25,25,9,6,1,0
2301.0,0,25,490.5,477.2,459.1,473.1,967.7,932.2,25,25,9,6,0,
2302.0,0,25,490.5,477.2,455.6,473.0,967.7,928.6,25,25,9,6,0,
2303.0,0,25,490.5,477.2,457.1,473.0,967.7,930.1,25,25,9,6,0,
2304.0,0,25,490.5,477.2,455.6,473.0,967.7,928.6,25,25,9,6,0,
2305.0,0,25,490.5,477.2,458.8,473.4,967.7,932.2,25,25,9,6,1,0
2306.0,0,25,490.5,477.2,456.7,473.1,967.7,929.8,25,25,9,6,0,
2307.0,0,25,490.5,477.2,457.6,473.1,967.7,930.7,25,25,9,6,0,
2308.0,0,25,490.5,477.2,456.8,473.0,967.7,929.8,25,25,9,6,0,
2309.0,0,25,490.5,477.2,457.8,473.0,967.7,930.8,25,25,9,6,0,
2310.0,0,25,490.5,477.2,467.2,472.6,967.7,939.8,25,25,9,6,1,0
2311.0,0,25,490.5,477.2,467.1,472.5,967.7,939.5,25,25,9,6,0,
2312.0,0,25,490.5,477.2,462.3,473.4,967.7,935.6,25,25,9,6,0,
2313.0,0,25,490.5,477.2,461.9,473.1,967.7,935.0,25,25,8,6,0,
2314.0,0,25,490.5,477.2,461.9,473.1,967.7,935.0,25,25,8,6,0,
2315.0,0,25,490.5,477.2,461.9,472.9,967.7,934.8,25,25,8,6,1,0
2316.0,0,25,490.5,477.2,461.9,472.9,967.7,934.8,25,25,8,6,0,
2317.0,0,25,490.5,477.2,461.9,472.9,967.7,934.8,25,25,8,6,0,
2318.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2319.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2320.0,0,25,490.5,477.2,463.6,434.9,967.7,898.5,24,25,8,7,1,0
2321.0,0,25,490.5,477.2,463.6,441.3,967.7,905.0,24,25,8,7,0,
2322.0,0,25,490.5,477.2,463.6,441.9,967.7,905.6,24,25,8,7,0,
2323.0,0,25,490.5,477.2,463.2,441.9,967.7,905.2,24,25,8,7,0,
2324.0,0,25,490.5,477.2,463.5,439.8,967.7,903.3,24,25,8,7,0,
2325.0,0,25,490.5,477.2,463.2,440.3,967.7,903.5,24,25,8,7,1,0
2326.0,1,7,487.2,475.6,460.6,434.1,962.7,894.8,24,25,8,7,0,
2327.0,1,7,487.2,475.6,460.8,434.8,962.7,895.5,24,25,8,7,0,
2328.0,1,7,487.2,475.6,461.9,435.2,962.7,897.1,24,25,8,7,0,
2329.0,1,7,487.2,475.6,461.9,435.0,962.7,896.9,24,25,8,7,0,
2330.0,1,7,487.2,475.6,461.9,435.0,962.7,896.9,24,25,8,7,1,0
2331.0,0,25,490.5,477.2,426.6,406.9,967.7,833.5,24,25,9,6,0,
2332.0,0,25,490.5,477.2,431.2,435.4,967.7,866.7,24,25,9,6,0,
2333.0,0,25,490.5,477.2,460.8,435.2,967.7,896.0,24,25,9,6,0,
2334.0,0,25,490.5,477.2,458.2,408.9,967.7,867.2,24,25,9,6,0,
2335.0,0,25,490.5,477.2,460.7,404.7,967.7,865.4,24,25,9,6,1,0
2336.0,0,25,490.5,477.2,419.4,441.1,967.7,860.5,24,25,9,7,0,
2337.0,0,25,490.5,477.2,438.2,441.0,967.7,879.2,24,25,9,7,0,
2338.0,0,25,490.5,477.2,462.1,457.2,967.7,919.3,24,25,9,7,0,
2339.0,0,25,490.5,477.2,461.0,459.5,967.7,920.5,24,25,9,7,0,
2340.0,0,25,490.5,477.2,464.7,462.7,967.7,927.4,24,25,9,7,1,0
2341.0,0,25,490.5,477.2,464.7,473.1,967.7,937.8,24,25,9,7,0,
2342.0,0,25,490.5,477.2,464.7,459.6,967.7,924.2,24,25,9,7,0,
2343.0,0,25,490.5,477.2,464.7,471.4,967.7,936.1,24,25,9,6,0,
2344.0,0,25,490.5,477.2,464.7,471.2,967.7,935.9,24,25,9,6,0,
2345.0,0,25,490.5,477.2,464.7,471.2,967.7,935.9,24,25,9,6,1,0
2346.0,0,25,490.5,477.2,464.7,471.2,967.7,935.9,24,25,9,6,0,
2347.0,0,25,490.5,477.2,464.7,401.5,967.7,866.2,24,25,9,6,0,
2348.0,0,25,490.5,477.2,464.7,410.9,967.7,875.6,24,25,9,6,0,
2349.0,0,25,490.5,477.2,462.3,408.2,967.7,870.5,24,25,9,6,0,
2350.0,0,25,490.5,477.2,464.6,410.9,967.7,875.5,24,25,9,6,1,0
2351.0,0,25,490.5,477.2,464.7,407.4,967.7,872.1,24,25,9,6,0,
2352.0,0,25,490.5,477.2,464.6,403.3,967.7,867.9,24,25,9,6,0,
2353.0,0,25,490.5,477.2,462.4,409.0,967.7,871.4,24,25,9,6,0,
2354.0,0,25,490.5,477.2,464.6,407.4,967.7,872.0,24,25,9,6,0,
2355.0,0,25,490.5,477.2,464.0,409.0,967.7,872.9,24,25,9,6,1,0
2356.0,1,7,487.2,475.6,465.5,405.0,962.7,870.5,24,25,9,6,0,
2357.0,1,7,487.2,475.1,420.6,400.5,962.2,821.0,24,24,10,6,0,
2358.0,1,7,487.2,475.1,439.7,402.7,962.2,842.4,24,24,10,6,0,
2359.0,1,7,487.2,475.1,442.0,400.5,962.2,842.6,24,24,10,6,0,
2360.0,1,7,487.2,475.1,464.0,404.2,962.2,868.2,24,24,10,6,1,0
2361.0,0,25,490.5,477.0,462.2,406.2,967.5,868.3,24,24,9,6,0,
2362.0,0,25,490.5,477.2,419.0,436.4,967.7,855.4,24,24,9,6,0,
2363.0,0,25,490.5,477.2,437.9,436.4,967.7,874.4,24,24,9,6,0,
2364.0,0,25,490.5,477.2,461.3,436.5,967.7,897.8,24,24,9,6,0,
2365.0,0,25,490.5,477.2,463.4,454.9,967.7,918.3,24,24,9,6,1,0
2366.0,0,25,490.5,477.2,464.7,455.0,967.7,919.7,24,24,9,6,0,
2367.0,0,25,490.5,477.2,464.7,459.6,967.7,924.3,24,24,9,6,0,
2368.0,0,25,490.5,477.2,464.7,423.8,967.7,888.5,24,25,9,5,0,
2369.0,0,25,490.5,477.2,464.7,423.8,967.7,888.5,24,25,9,5,0,
2370.0,0,25,490.5,477.2,464.7,423.7,967.7,888.4,24,25,9,5,1,0
2371.0,0,25,490.5,477.2,464.7,423.7,967.7,888.4,24,25,9,5,0,
2372.0,0,25,490.5,477.2,464.7,423.7,967.7,888.4,24,25,9,5,0,
2373.0,0,25,490.5,477.2,464.7,425.4,967.7,890.0,24,25,9,5,0,
2374.0,0,25,490.5,477.2,464.7,425.4,967.7,890.0,24,25,9,5,0,
2375.0,0,25,490.5,477.2,464.7,425.4,967.7,890.0,24,25,9,5,1,0
2376.0,0,25,490.5,477.2,464.6,425.4,967.7,890.0,24,25,9,5,0,
2377.0,0,25,490.5,477.2,462.4,425.4,967.7,887.9,24,25,9,5,0,
2378.0,0,25,490.5,477.2,464.6,425.4,967.7,890.0,24,25,9,5,0,
2379.0,0,25,490.5,477.2,462.4,425.4,967.7,887.9,24,25,9,5,0,
2380.0,0,25,490.5,477.2,464.6,425.4,967.7,890.0,24,25,9,5,1,0
2381.0,0,25,490.5,477.2,464.0,425.4,967.7,889.4,24,25,9,5,0,
2382.0,0,25,490.5,477.2,466.2,425.4,967.7,891.7,24,25,9,5,0,
2383.0,0,25,490.5,477.2,467.2,473.0,967.7,940.2,24,25,9,6,0,
2384.0,0,25,490.5,477.2,458.8,473.0,967.7,931.8,24,25,9,6,0,
2385.0,0,25,490.5,477.2,461.9,472.9,967.7,934.8,24,25,8,6,1,0
2386.0,1,7,487.2,475.6,461.1,470.7,962.7,931.8,24,25,8,6,0,
2387.0,1,7,487.2,475.6,461.1,470.7,962.7,931.8,24,25,8,6,0,
2388.0,1,7,487.2,475.6,461.1,470.4,962.7,931.5,24,25,8,6,0,
2389.0,1,7,487.2,475.6,461.1,469.6,962.7,930.7,24,25,8,6,0,
2390.0,1,7,487.4,475.6,462.4,468.9,963.0,931.2,25,25,8,6,1,0
2391.0,0,25,490.7,477.2,463.6,473.0,968.0,936.7,25,25,8,6,0,
2392.0,0,25,490.7,477.2,463.5,473.0,968.0,936.5,25,25,8,6,0,
2393.0,0,25,490.7,477.2,463.2,472.4,968.0,935.6,25,25,8,6,0,
2394.0,0,25,490.7,477.2,463.5,472.5,968.0,936.0,25,25,8,6,0,
2395.0,0,25,490.5,477.2,463.5,473.4,967.7,936.9,25,25,8,6,1,0
2396.0,0,25,490.5,477.2,463.5,473.4,967.7,936.9,25,25,8,6,0,
2397.0,0,25,490.5,477.2,463.8,473.1,967.7,936.9,25,25,8,6,0,
2398.0,0,25,490.5,477.2,463.8,472.9,967.7,936.8,25,25,8,6,0,
2399.0,0,25,490.5,477.2,463.8,472.9,967.7,936.8,25,25,8,6,0,
2400.0,0,25,490.5,477.2,463.8,472.9,967.7,936.8,25,25,8,6,1,0
2401.0,0,25,490.5,477.2,463.8,472.9,967.7,936.8,25,25,8,6,0,
2402.0,0,25,490.5,477.2,463.8,472.9,967.7,936.8,25,25,8,6,0,
2403.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,25,8,6,0,
2404.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,25,8,6,0,
2405.0,0,25,490.5,477.2,463.5,473.1,967.7,936.6,25,26,8,6,1,0
2406.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,26,8,6,0,
2407.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2408.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,26,8,6,0,
2409.0,0,25,490.5,477.2,463.5,473.1,967.7,936.6,25,26,8,6,0,
2410.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,26,8,6,1,0
2411.0,0,25,490.5,477.2,463.8,473.0,967.7,936.9,25,26,8,6,0,
2412.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2413.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2414.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2415.0,0,25,490.5,477.2,463.5,472.9,967.7,936.4,25,26,8,6,1,0
2416.0,1,7,487.2,475.6,460.6,469.6,962.7,930.2,25,26,8,6,0,
2417.0,1,7,487.2,475.6,460.2,468.9,962.7,929.1,25,26,8,6,0,
2418.0,1,7,487.2,475.6,460.8,468.9,962.7,929.6,25,26,8,6,0,
2419.0,1,7,487.2,475.6,460.6,469.4,962.7,930.1,25,26,8,6,0,
2420.0,1,7,487.2,475.6,462.3,469.4,962.7,931.8,25,26,8,6,1,0
2421.0,0,25,490.5,477.2,463.8,473.0,967.7,936.9,25,26,8,6,0,
2422.0,0,25,490.5,477.2,463.8,472.4,967.7,936.2,25,26,8,6,0,
2423.0,0,25,490.5,477.2,463.8,473.4,967.7,937.2,25,26,8,6,0,
2424.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,0,
2425.0,0,25,490.5,477.2,463.6,473.1,967.7,936.7,25,26,8,6,1,0
