timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m,q_u_cheng_veh_per_hour,k_cp1_cheng_veh_per_km,cheng_t_cp2_s,cheng_l_cp2_m,max_queue_length_cheng_m,cheng_t_cp3_s
1135,2i,150.0,10,4.3478,8,38.01,False,2,9.6325,6.1,38.01,scenario_normal_balanced,train,development,0.11,4.0,2.9030000000000005,0.2534,-2.0,-128.45000000000002,4.0,9.0,False,15,66.66666666666667,1043.4720000000002,0.13333333333333333,,,,750.0,1.001,,
1140,2i,150.0,10,2.4483,8,38.01,False,1,0.0,38.01,38.01,scenario_normal_balanced,train,development,0.11,4.0,-0.6229999999999998,0.2534,-3.0,-33.11000000000001,4.0,14.0,False,20,66.66666666666667,587.5920000000001,0.13333333333333333,,,,750.0,1.001,,
1145,2i,150.0,9,0.7663,8,38.01,False,1,0.0,38.01,38.01,scenario_normal_balanced,train,development,0.11,4.0,0.1492,0.2534,-4.0,-395.26,4.0,19.0,False,25,60.0,165.5208,0.13333333333333333,,,,750.0,1.001,,
1150,2i,150.0,9,0.0336,9,45.04,False,1,0.0,38.01,38.01,scenario_normal_balanced,train,development,0.11,7.030000000000001,0.032999999999999995,0.3002666666666667,-4.0,-275.51,4.0,24.0,False,30,60.0,7.2576,0.23433333333333337,,,,750.0,1.001,,
1155,2i,150.0,10,1.7234,9,45.01,False,1,0.0,38.01,38.01,scenario_normal_balanced,train,development,0.11,7.0,1.7234,0.30006666666666665,-4.0,-156.03,5.0,4.0,False,35,66.66666666666667,413.61600000000004,0.23333333333333334,,,,750.0,1.001,,
1160,2i,150.0,8,1.8146,6,45.01,False,1,0.0,38.01,38.01,scenario_normal_balanced,train,development,0.11,7.0,-0.05600000000000005,0.30006666666666665,-1.0,-49.21,6.0,2.0,False,40,53.333333333333336,348.4032,0.23333333333333334,,,,750.0,1.001,,
1165,2i,150.0,9,4.4908,2,45.01,False,1,0.3079,37.7,37.7,scenario_normal_balanced,train,development,0.11,7.0,0.1429999999999998,0.30006666666666665,-1.0,-0.30999999999999517,7.0,1.0,False,45,60.0,970.0128000000002,0.23333333333333334,,,,750.0,1.001,,
1170,2i,150.0,9,2.6194,4,15.01,False,1,1.4155,27.41,27.41,scenario_normal_balanced,train,development,0.11,-23.0,0.17110000000000003,0.10006666666666666,0.0,-10.599999999999998,7.0,6.0,False,50,60.0,565.7904,-0.7666666666666667,,,,750.0,1.001,,
1175,2i,150.0,9,0.4667,7,33.1,False,1,0.0169,26.02,26.02,scenario_normal_balanced,train,development,0.11,-4.909999999999997,-0.2996,0.22066666666666668,0.0,-11.989999999999998,0.0,4.0,True,,60.0,100.80720000000001,-0.16366666666666654,,,,750.0,1.001,,
1180,2i,150.0,10,2.0656,9,45.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,0.6799999999999997,2.032,0.3048,0.0,-11.999999999999996,0.0,9.0,True,,66.66666666666667,495.744,0.022666666666666658,,,,750.0,1.001,,
1185,2i,150.0,10,1.4476,9,45.72,False,1,0.0001,26.01,26.01,scenario_normal_balanced,train,development,0.11,0.7100000000000009,-0.27580000000000005,0.3048,0.0,-11.999999999999996,0.0,14.0,True,,66.66666666666667,347.42400000000004,0.023666666666666693,,,,750.0,1.001,,
1190,2i,150.0,12,3.0594,9,45.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,0.7100000000000009,1.2448000000000001,0.3048,0.0,-11.999999999999996,0.0,19.0,True,,80.0,881.1072,0.023666666666666693,,,,750.0,1.001,,
1195,2i,150.0,12,0.5211,10,45.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,0.7100000000000009,-3.9697,0.3048,0.0,-11.690000000000001,0.0,24.0,True,,80.0,150.0768,0.023666666666666693,,,,750.0,1.001,,
1200,2i,150.0,12,0.0,12,52.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,37.71,-2.6194,0.35146666666666665,0.0,-1.3999999999999986,1.0,4.0,False,0,80.0,0.0,1.2570000000000001,,,,760.0,8.002,,798.0
1205,2i,150.0,12,0.0,12,52.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,19.619999999999997,-0.4667,0.35146666666666665,0.0,-0.00999999999999801,2.0,2.0,True,,80.0,0.0,0.6539999999999999,,,,760.0,8.002,,798.0
1210,2i,150.0,13,1.2576,12,52.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,7.0,-0.8079999999999998,0.35146666666666665,0.0,0.0,3.0,1.0,False,0,86.66666666666667,392.3712000000001,0.23333333333333334,,,,,,,
1215,2i,150.0,13,0.4486,12,52.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,7.0,-0.999,0.35146666666666665,0.0,0.0,3.0,6.0,False,5,86.66666666666667,139.9632,0.23333333333333334,,,,,,,
1220,2i,150.0,10,3.1074,8,52.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,7.0,0.04800000000000004,0.35146666666666665,0.0,0.0,4.0,4.0,False,10,66.66666666666667,745.7760000000001,0.23333333333333334,,,,,,,
1225,2i,150.0,10,1.5377,8,52.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,7.0,1.0166,0.35146666666666665,0.0,0.0,4.0,9.0,False,15,66.66666666666667,369.04800000000006,0.23333333333333334,,,,,,,
1230,2i,150.0,9,0.0,9,56.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,4.0,0.0,0.3781333333333333,0.0,0.0,4.0,14.0,False,20,60.0,0.0,0.13333333333333333,,,,,,,
1235,2i,150.0,10,1.951,9,56.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,4.0,1.951,0.3781333333333333,0.0,0.0,4.0,19.0,False,25,66.66666666666667,468.24000000000007,0.13333333333333333,,,,,,,
1240,2i,150.0,10,1.6468,9,56.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,4.0,0.3892,0.3781333333333333,0.0,0.0,4.0,24.0,False,30,66.66666666666667,395.232,0.13333333333333333,,,,,,,
1245,2i,150.0,11,3.0983,9,56.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,4.0,2.6497,0.3781333333333333,0.0,0.0,5.0,4.0,False,35,73.33333333333334,817.9512000000002,0.13333333333333333,,,,,,,
1250,2i,150.0,9,0.9238,6,56.72,False,1,0.0,26.01,26.01,scenario_normal_balanced,train,development,0.11,4.0,-2.1836,0.3781333333333333,0.0,0.0,6.0,2.0,False,40,60.0,199.5408,0.13333333333333333,,,,,,,
1255,2i,150.0,8,1.8466,4,63.72,False,1,5.8126,10.5,10.5,scenario_normal_balanced,train,development,0.11,11.0,0.30889999999999995,0.4248,0.0,-15.510000000000002,7.0,1.0,False,45,53.333333333333336,354.54720000000003,0.36666666666666664,,,,,,,
1260,2i,150.0,8,1.5081,3,5.04,False,1,0.0278,5.04,5.04,scenario_normal_balanced,train,development,0.11,-51.68,1.5081,0.0336,0.0,-20.970000000000002,7.0,6.0,False,50,53.333333333333336,289.5552,-1.7226666666666666,,,,,,,
1265,2i,150.0,9,2.2146,6,31.82,False,1,0.0005,5.0,5.0,scenario_normal_balanced,train,development,0.11,-24.9,0.26359999999999983,0.21213333333333334,0.0,-21.01,0.0,4.0,True,,60.0,478.3536,-0.83,,,,,,,
1270,2i,150.0,10,3.9531,8,42.73,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-13.990000000000002,2.3063000000000002,0.28486666666666666,0.0,-21.01,0.0,9.0,True,,66.66666666666667,948.7440000000001,-0.4663333333333334,,,,,,,
1275,2i,150.0,11,2.5642,8,42.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-14.0,-0.5341,0.2848,0.0,-21.01,0.0,14.0,True,,73.33333333333334,676.9488000000001,-0.4666666666666667,,,,,,,
1280,2i,150.0,11,0.9633,10,46.81,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-9.909999999999997,0.03950000000000009,0.31206666666666666,0.0,-21.01,0.0,19.0,True,,73.33333333333334,254.31120000000004,-0.3303333333333332,,,,,,,
1285,2i,150.0,12,2.4461,10,46.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-17.0,0.5994999999999999,0.31146666666666667,0.0,-5.5,0.0,24.0,True,,80.0,704.4768,-0.5666666666666667,,,,,,,
1290,2i,150.0,12,1.4415,10,46.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,41.68,-0.06659999999999999,0.31146666666666667,0.0,-0.040000000000000036,1.0,4.0,False,0,80.0,415.152,1.3893333333333333,,57.04751807999999,8.820309518667525,925.0,8.0521,,
1295,2i,150.0,12,0.1814,11,46.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,14.899999999999999,-2.0332,0.31146666666666667,0.0,0.0,2.0,2.0,True,,80.0,52.2432,0.49666666666666665,,57.04751807999999,8.820309518667525,925.0,8.0521,,
1300,2i,150.0,14,2.1933,12,46.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,3.990000000000002,-1.7598000000000003,0.31146666666666667,0.0,0.0,3.0,1.0,False,0,93.33333333333334,736.9488,0.13300000000000006,,,,930.0,8.002,,
1305,2i,150.0,14,0.3431,13,53.8,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,11.079999999999998,-2.2211,0.35866666666666663,0.0,0.0,3.0,6.0,False,5,93.33333333333334,115.28160000000001,0.3693333333333333,,,,930.0,8.002,,
1310,2i,150.0,11,0.4836,9,53.72,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,6.909999999999997,-0.47970000000000007,0.3581333333333333,0.0,0.0,4.0,4.0,False,10,73.33333333333334,127.6704,0.23033333333333322,,,,930.0,8.002,,
1315,2i,150.0,10,1.4453,9,53.72,False,2,13.8709,5.0,376.09,scenario_normal_balanced,train,development,0.11,7.0,-1.0008,0.3581333333333333,1.0,371.09,4.0,9.0,False,15,66.66666666666667,346.872,0.23333333333333334,,,,930.0,8.002,,
1320,2i,150.0,10,1.7132,9,53.72,False,2,13.8498,5.0,239.99,scenario_normal_balanced,train,development,0.11,7.0,0.27170000000000005,0.3581333333333333,1.0,234.99,4.0,14.0,False,20,66.66666666666667,411.16800000000006,0.23333333333333334,,,,930.0,8.002,,
1325,2i,150.0,11,4.2295,9,53.72,False,2,9.771,5.0,119.76,scenario_normal_balanced,train,development,0.11,7.0,4.0481,0.3581333333333333,1.0,114.76,4.0,19.0,False,25,73.33333333333334,1116.5880000000002,0.23333333333333334,,,,930.0,8.002,,
1330,2i,150.0,11,1.7332,9,53.72,False,2,3.041,5.0,62.78,scenario_normal_balanced,train,development,0.11,7.0,-0.46009999999999973,0.3581333333333333,1.0,57.78,4.0,24.0,False,30,73.33333333333334,457.5648000000001,0.23333333333333334,,,,930.0,8.002,,
1335,2i,150.0,10,0.0002,10,57.72,False,2,0.001,5.0,57.72,scenario_normal_balanced,train,development,0.11,3.9200000000000017,-0.34290000000000004,0.3848,1.0,52.72,5.0,4.0,False,35,66.66666666666667,0.04800000000000001,0.13066666666666674,,,,930.0,8.002,,
1340,2i,150.0,9,2.0032,7,57.72,False,1,0.0,57.72,57.72,scenario_normal_balanced,train,development,0.11,4.0,1.5196,0.3848,0.0,52.72,6.0,2.0,False,40,60.0,432.6912,0.13333333333333333,,,,930.0,8.002,,
1345,2i,150.0,8,3.8427,4,57.72,False,1,0.0,57.72,57.72,scenario_normal_balanced,train,development,0.11,4.0,2.3973999999999998,0.3848,-1.0,-318.37,7.0,1.0,False,45,53.333333333333336,737.7984,0.13333333333333333,,,,930.0,8.002,,
1350,2i,150.0,8,1.7892,2,8.05,False,1,3.7252,50.95,50.95,scenario_normal_balanced,train,development,0.11,-45.67,0.07599999999999985,0.05366666666666667,-1.0,-189.04000000000002,7.0,6.0,False,50,53.333333333333336,343.5264,-1.5223333333333333,,,,930.0,8.002,,
1355,2i,150.0,10,3.7264,6,23.11,False,1,3.2691,36.72,36.72,scenario_normal_balanced,train,development,0.11,-30.61,-0.5030999999999999,0.15406666666666666,-1.0,-83.04,0.0,4.0,True,,66.66666666666667,894.336,-1.0203333333333333,,,,930.0,8.002,,
1360,2i,150.0,10,0.927,8,34.05,False,1,0.0634,34.05,34.05,scenario_normal_balanced,train,development,0.11,-19.67,-0.8062,0.22699999999999998,-1.0,-28.730000000000004,0.0,9.0,True,,66.66666666666667,222.48000000000002,-0.6556666666666667,,,,930.0,8.002,,
1365,2i,150.0,10,0.0007,10,38.01,False,1,0.0008,34.01,34.01,scenario_normal_balanced,train,development,0.11,-19.71,0.0005,0.2534,-1.0,-23.71,0.0,14.0,True,,66.66666666666667,0.168,-0.657,,,,930.0,8.002,,
1370,2i,150.0,11,1.7204,10,38.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,-19.71,-0.28280000000000016,0.2534,0.0,-23.71,0.0,19.0,True,,73.33333333333334,454.1856,-0.657,,,,930.0,8.002,,
1375,2i,150.0,11,0.5287,10,38.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,-19.71,-3.314,0.2534,0.0,-23.71,0.0,24.0,True,,73.33333333333334,139.57680000000002,-0.657,,,,930.0,8.002,,
1380,2i,150.0,11,0.0005,11,38.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,29.959999999999997,-1.7887,0.2534,0.0,-16.940000000000005,1.0,4.0,False,0,73.33333333333334,0.13200000000000003,0.9986666666666666,,41.886700061538455,5.713618170252436,1005.0,5.1239,,979.0
1385,2i,150.0,13,2.3871,11,38.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,14.899999999999999,-1.3392999999999997,0.2534,0.0,-2.710000000000001,2.0,2.0,True,,86.66666666666667,744.7752000000002,0.49666666666666665,,41.886700061538455,5.713618170252436,1005.0,5.1239,,979.0
1390,2i,150.0,13,1.3069,11,38.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,3.960000000000001,0.3798999999999999,0.2534,0.0,-0.03999999999999915,3.0,1.0,False,0,86.66666666666667,407.75280000000004,0.13200000000000003,,,,1020.0,5.002,,
1395,2i,150.0,14,1.4312,11,38.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,0.0,1.4305,0.2534,0.0,0.0,3.0,6.0,False,5,93.33333333333334,480.8832000000001,0.0,,,,1020.0,5.002,,
1400,2i,150.0,10,1.0182,9,45.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,7.0,-0.7021999999999999,0.30006666666666665,0.0,0.0,4.0,4.0,False,10,66.66666666666667,244.36800000000002,0.23333333333333334,,,,1020.0,5.002,,
1405,2i,150.0,11,4.397,9,45.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,7.0,3.8683000000000005,0.30006666666666665,0.0,0.0,4.0,9.0,False,15,73.33333333333334,1160.8080000000002,0.23333333333333334,,,,1020.0,5.002,,
1410,2i,150.0,11,2.337,9,45.01,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,7.0,2.3365,0.30006666666666665,0.0,0.0,4.0,14.0,False,20,73.33333333333334,616.9680000000002,0.23333333333333334,,,,1020.0,5.002,,
1415,2i,150.0,10,0.0268,10,57.76,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,19.75,-2.3603,0.38506666666666667,0.0,0.0,4.0,19.0,False,25,66.66666666666667,6.432000000000001,0.6583333333333333,,,,1020.0,5.002,,
1420,2i,150.0,11,1.2987,10,57.72,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,19.71,-0.008199999999999985,0.3848,0.0,0.0,4.0,24.0,False,30,73.33333333333334,342.8568000000001,0.657,,,,1020.0,5.002,,
1425,2i,150.0,11,1.0684,10,57.72,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,19.71,-0.3628,0.3848,0.0,0.0,5.0,4.0,False,35,73.33333333333334,282.05760000000004,0.657,,,,1020.0,5.002,,
1430,2i,150.0,10,0.7002,8,57.72,False,1,0.0,34.01,34.01,scenario_normal_balanced,train,development,0.11,12.71,-0.31799999999999995,0.3848,0.0,0.0,6.0,2.0,False,40,66.66666666666667,168.04800000000003,0.4236666666666667,,,,1020.0,5.002,,
1435,2i,150.0,10,5.0819,4,57.72,False,1,1.7543,31.82,31.82,scenario_normal_balanced,train,development,0.11,12.71,0.6848999999999998,0.3848,0.0,-2.1899999999999977,7.0,1.0,False,45,66.66666666666667,1219.6560000000002,0.4236666666666667,,,,1020.0,5.002,,
1440,2i,150.0,10,2.3837,3,5.08,False,1,1.7342,17.0,17.0,scenario_normal_balanced,train,development,0.11,-39.93,0.046699999999999964,0.03386666666666667,0.0,-17.009999999999998,7.0,6.0,False,50,66.66666666666667,572.0880000000002,-1.331,,,,1020.0,5.002,,
1445,2i,150.0,11,2.5365,8,27.38,False,1,0.0612,16.05,16.05,scenario_normal_balanced,train,development,0.11,-30.38,2.5097,0.18253333333333333,0.0,-17.959999999999997,0.0,4.0,True,,73.33333333333334,669.6360000000002,-1.0126666666666666,,,,1020.0,5.002,,
1450,2i,150.0,11,1.4897,10,43.83,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,-13.89,0.19100000000000006,0.2922,0.0,-18.009999999999998,0.0,9.0,True,,73.33333333333334,393.28080000000006,-0.463,,,,1020.0,5.002,,
1455,2i,150.0,11,0.3551,10,43.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,-14.0,-0.7133,0.29146666666666665,0.0,-18.009999999999998,0.0,14.0,True,,73.33333333333334,93.74640000000002,-0.4666666666666667,,,,1020.0,5.002,,
1460,2i,150.0,11,0.0,11,43.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,-14.0,-0.7002,0.29146666666666665,0.0,-18.009999999999998,0.0,19.0,True,,73.33333333333334,0.0,-0.4666666666666667,,,,1020.0,5.002,,
1465,2i,150.0,13,2.2827,11,43.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,-14.0,-2.7992,0.29146666666666665,0.0,-15.82,0.0,24.0,True,,86.66666666666667,712.2024000000002,-0.4666666666666667,,,,1020.0,5.002,,
1470,2i,150.0,14,2.0096,11,43.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,38.64,-0.3741000000000003,0.29146666666666665,0.0,-1.0,1.0,4.0,False,0,93.33333333333334,675.2256,1.288,,9.849839999999999,1.0792176914227276,1084.0,1.001,,1037.0
1475,2i,150.0,14,1.0556,13,47.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,20.34,-1.4809,0.3181333333333333,0.0,-0.05000000000000071,2.0,2.0,True,,93.33333333333334,354.68160000000006,0.678,,9.849839999999999,1.0792176914227276,1084.0,1.001,,1037.0
1480,2i,150.0,14,0.2151,13,47.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,3.8900000000000006,-1.2746,0.3181333333333333,0.0,0.0,3.0,1.0,False,0,93.33333333333334,72.27360000000002,0.12966666666666668,,615.9145577142857,147.6,1117.0,8.1139,,
1485,2i,150.0,14,0.0001,14,47.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,4.0,-0.35500000000000004,0.3181333333333333,0.0,0.0,3.0,6.0,False,5,93.33333333333334,0.033600000000000005,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1490,2i,150.0,12,3.8581,9,47.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,4.0,3.8581,0.3181333333333333,0.0,0.0,4.0,4.0,False,10,80.0,1111.1328,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1495,2i,150.0,11,1.5826,9,47.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,4.0,-0.7001000000000002,0.3181333333333333,0.0,0.0,4.0,9.0,False,15,73.33333333333334,417.80640000000005,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1500,2i,150.0,11,1.3052,10,51.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,8.0,-0.7043999999999999,0.3448,0.0,0.0,4.0,14.0,False,20,73.33333333333334,344.57280000000003,0.26666666666666666,,615.9145577142857,147.6,1117.0,8.1139,,
1505,2i,150.0,11,1.3737,10,51.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,4.0,0.3180999999999998,0.3448,0.0,0.0,4.0,19.0,False,25,73.33333333333334,362.65680000000003,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1510,2i,150.0,10,0.0,10,51.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,4.0,-0.2151,0.3448,0.0,0.0,4.0,24.0,False,30,66.66666666666667,0.0,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1515,2i,150.0,11,2.3967,10,51.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,4.0,2.3966,0.3448,0.0,0.0,5.0,4.0,False,35,73.33333333333334,632.7288000000001,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1520,2i,150.0,9,1.856,7,51.72,False,1,0.0,16.0,16.0,scenario_normal_balanced,train,development,0.11,4.0,-2.0020999999999995,0.3448,0.0,0.0,6.0,2.0,False,40,60.0,400.896,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1525,2i,150.0,10,3.8807,3,51.72,False,1,0.1773,0.55,0.55,scenario_normal_balanced,train,development,0.11,4.0,2.2981,0.3448,0.0,-15.45,7.0,1.0,False,45,66.66666666666667,931.368,0.13333333333333333,,615.9145577142857,147.6,1117.0,8.1139,,
1530,2i,150.0,10,2.8416,4,11.59,False,1,0.0,0.55,0.55,scenario_normal_balanced,train,development,0.11,-40.129999999999995,1.5364000000000002,0.07726666666666666,0.0,-15.45,7.0,6.0,False,50,66.66666666666667,681.984,-1.3376666666666666,,615.9145577142857,147.6,1117.0,8.1139,,
1535,2i,150.0,10,0.8277,7,32.37,False,1,0.0,0.55,0.55,scenario_normal_balanced,train,development,0.11,-19.35,-0.5459999999999999,0.2158,0.0,-15.45,0.0,4.0,True,,66.66666666666667,198.648,-0.645,,615.9145577142857,147.6,1117.0,8.1139,,
1540,2i,150.0,10,0.0088,10,43.29,False,1,0.0,0.55,0.55,scenario_normal_balanced,train,development,0.11,-8.43,0.0088,0.28859999999999997,0.0,-15.45,0.0,9.0,True,,66.66666666666667,2.112,-0.28099999999999997,,615.9145577142857,147.6,1117.0,8.1139,,
1545,2i,150.0,12,3.0722,10,43.26,False,1,0.0,0.55,0.55,scenario_normal_balanced,train,development,0.11,-8.46,0.6755,0.2884,0.0,-15.45,0.0,14.0,True,,80.0,884.7936,-0.28200000000000003,,615.9145577142857,147.6,1117.0,8.1139,,
1550,2i,150.0,12,0.9738,10,43.26,False,1,0.0,0.55,0.55,scenario_normal_balanced,train,development,0.11,-8.46,-0.8822000000000001,0.2884,0.0,-15.45,0.0,19.0,True,,80.0,280.45439999999996,-0.28200000000000003,,615.9145577142857,147.6,1117.0,8.1139,,
1555,2i,150.0,13,1.3521,12,57.31,False,1,0.0,0.55,0.55,scenario_normal_balanced,train,development,0.11,5.590000000000003,-2.5286,0.38206666666666667,0.0,0.0,0.0,24.0,True,,86.66666666666667,421.8552,0.18633333333333343,,615.9145577142857,147.6,1117.0,8.1139,,
1560,2i,150.0,13,0.6319,12,57.3,False,1,0.0,0.55,0.55,scenario_normal_balanced,train,development,0.11,45.709999999999994,-2.2097,0.382,0.0,0.0,1.0,4.0,False,0,86.66666666666667,197.15280000000004,1.5236666666666665,,277.17821364705884,,1171.0,26.6036,,1127.0
1565,2i,150.0,13,0.0031,13,57.3,False,2,13.6949,0.55,428.26,scenario_normal_balanced,train,development,0.11,24.93,-0.8246,0.382,1.0,427.71,2.0,2.0,True,,86.66666666666667,0.9672000000000001,0.831,,277.17821364705884,,1171.0,26.6036,,1127.0
1570,2i,150.0,15,2.9018,13,57.3,False,2,13.7506,0.55,292.19,scenario_normal_balanced,train,development,0.11,14.009999999999998,2.8930000000000002,0.382,1.0,291.64,3.0,1.0,False,0,100.0,1044.6480000000001,0.4669999999999999,,,,1200.0,26.0052,,
1575,2i,150.0,15,1.0682,13,57.3,False,2,11.9675,0.55,160.74,scenario_normal_balanced,train,development,0.11,14.04,-2.004,0.382,1.0,160.19,3.0,6.0,False,5,100.0,384.552,0.46799999999999997,,,,1200.0,26.0052,,
