timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
550,3i,150.0,3,7.5117,2,5.0,False
550,4i,150.0,4,7.5317,2,8.0,False
555,1i,150.0,39,0.778,32,90.15,False
555,2i,150.0,42,0.9308,31,114.68,False
555,3i,150.0,3,6.3957,2,5.0,False
555,4i,150.0,3,4.7834,2,8.0,False
560,1i,150.0,41,0.2732,36,111.13,False
560,2i,150.0,45,0.4186,37,129.65,False
560,3i,150.0,2,0.0,2,5.0,False
560,4i,150.0,2,0.0,2,8.0,False
565,1i,150.0,43,0.3891,41,136.27,False
565,2i,150.0,47,0.2958,44,141.61,False
565,3i,150.0,3,6.8448,2,5.0,False
565,4i,150.0,3,6.5741,2,8.0,False
570,1i,150.0,44,0.446,42,139.83,False
570,2i,150.0,49,0.3693,47,149.55,True
570,3i,150.0,3,2.6989,2,5.0,False
570,4i,150.0,3,2.8765,2,8.0,False
575,1i,150.0,44,0.3061,43,139.82,False
575,2i,150.0,49,0.1884,48,149.53,True
575,3i,150.0,5,15.5138,1,1.0,False
575,4i,150.0,5,15.3167,1,1.0,False
580,1i,150.0,44,0.0038,43,139.81,False
580,2i,150.0,49,0.0123,48,149.53,True
580,3i,150.0,4,9.7598,1,1.0,False
580,4i,150.0,4,9.9381,1,1.0,False
585,1i,150.0,46,0.3773,44,139.81,False
585,2i,150.0,49,0.0,49,149.53,True
585,3i,150.0,3,0.1104,2,8.1,False
585,4i,150.0,4,0.5591,2,1.0,False
590,1i,150.0,41,0.669,37,139.81,False
590,2i,150.0,47,0.7899,41,149.53,True
590,3i,150.0,4,5.9375,3,8.0,False
590,4i,150.0,5,4.3728,4,8.0,False
595,1i,150.0,36,0.4728,33,139.81,False
595,2i,150.0,42,0.5312,38,149.53,True
595,3i,150.0,4,2.8163,3,8.0,False
595,4i,150.0,5,1.578,4,8.0,False
600,1i,150.0,34,0.7749,30,139.81,False
600,2i,150.0,40,0.7703,34,149.53,True
600,3i,150.0,4,0.0636,3,8.0,False
600,4i,150.0,5,0.0015,5,12.0,False
605,1i,150.0,34,1.4482,27,139.81,False
605,2i,150.0,39,1.6619,31,149.53,True
605,3i,150.0,5,3.2237,4,12.0,False
605,4i,150.0,6,2.6165,5,12.0,False
610,1i,150.0,31,1.5897,24,139.79,False
610,2i,150.0,36,1.4504,28,149.52,True
610,3i,150.0,5,0.4252,4,12.0,False
610,4i,150.0,6,0.3432,5,12.0,False
615,1i,150.0,30,1.3718,19,138.28,False
615,2i,150.0,35,1.3877,24,148.64,True
615,3i,150.0,8,9.1261,5,19.0,False
615,4i,150.0,9,8.0651,6,16.0,False
620,1i,150.0,32,1.8752,19,125.85,False
620,2i,150.0,36,1.9377,22,129.2,False
620,3i,150.0,8,4.8352,5,19.0,False
620,4i,150.0,9,4.037,6,16.0,False
625,1i,150.0,33,1.8278,17,143.04,False
625,2i,150.0,35,2.103,18,136.19,False
625,3i,150.0,8,0.1765,6,19.0,False
625,4i,150.0,9,0.3335,8,20.01,False
630,1i,150.0,34,0.9965,22,147.86,True
630,2i,150.0,38,1.2762,21,136.19,False
630,3i,150.0,9,2.5662,8,23.01,False
630,4i,150.0,10,2.0008,9,20.01,False
635,1i,150.0,35,1.2541,22,132.85,False
635,2i,150.0,40,1.0686,25,145.72,True
635,3i,150.0,5,3.6025,2,22.45,False
635,4i,150.0,6,2.3853,3,19.3,False
640,1i,150.0,39,1.376,25,148.17,True
640,2i,150.0,44,1.2238,28,140.21,False
640,3i,150.0,2,4.8887,1,1.0,False
640,4i,150.0,3,2.6003,2,5.0,False
645,1i,150.0,40,0.9114,27,87.82,False
645,2i,150.0,45,0.8934,29,139.05,False
645,3i,150.0,2,8.4685,1,1.0,False
645,4i,150.0,3,5.5771,2,5.0,False
650,1i,150.0,41,0.3443,33,104.17,False
650,2i,150.0,46,0.4939,33,101.0,False
650,3i,150.0,1,0.0,1,1.0,False
650,4i,150.0,2,0.0,2,5.0,False
655,1i,150.0,45,0.5758,40,122.09,False
655,2i,150.0,49,0.5311,42,112.94,False
655,3i,150.0,2,13.3041,1,1.0,False
655,4i,150.0,5,15.0081,2,5.0,False
660,1i,150.0,46,0.1923,43,132.91,False
660,2i,150.0,50,0.2018,48,136.63,False
660,3i,150.0,4,11.3267,1,1.0,False
660,4i,150.0,5,7.0006,2,5.0,False
665,1i,150.0,46,0.0003,46,143.86,False
665,2i,150.0,51,0.0029,51,147.55,True
665,3i,150.0,3,8.8642,1,1.0,False
665,4i,150.0,3,0.8092,1,1.0,False
670,1i,150.0,47,0.1302,46,143.86,False
670,2i,150.0,52,0.1184,51,147.53,True
670,3i,150.0,4,7.7625,1,1.0,False
670,4i,150.0,3,7.4524,2,1.0,False
675,1i,150.0,48,0.3371,47,143.86,False
675,2i,150.0,53,0.3064,52,147.53,True
675,3i,150.0,4,2.1152,3,1.0,False
675,4i,150.0,3,2.9092,2,1.0,False
680,1i,150.0,44,0.3671,40,143.86,False
680,2i,150.0,50,0.2876,46,147.53,True
680,3i,150.0,4,0.0683,4,13.77,False
680,4i,150.0,3,0.0086,3,5.0,False
685,1i,150.0,40,0.3035,36,143.86,False
685,2i,150.0,47,0.4313,42,147.53,True
685,3i,150.0,5,3.1953,4,13.71,False
685,4i,150.0,4,4.1335,3,5.0,False
690,1i,150.0,40,0.907,32,143.86,False
690,2i,150.0,46,0.9545,39,147.53,True
690,3i,150.0,5,0.3953,4,13.71,False
690,4i,150.0,4,0.9519,3,5.0,False
695,1i,150.0,38,1.3021,30,143.86,False
695,2i,150.0,43,1.0816,35,147.53,True
695,3i,150.0,8,8.8071,5,17.71,False
695,4i,150.0,6,8.0246,4,9.0,False
700,1i,150.0,35,1.1248,26,143.83,False
700,2i,150.0,40,0.9072,32,147.53,True
700,3i,150.0,8,4.0886,5,17.71,False
700,4i,150.0,7,6.2932,4,9.0,False
705,1i,150.0,37,1.7114,23,149.74,True
705,2i,150.0,41,1.4591,29,147.26,True
705,3i,150.0,8,0.0353,7,21.72,False
705,4i,150.0,7,2.4303,4,9.0,False
710,1i,150.0,36,1.822,22,146.81,True
710,2i,150.0,39,1.4544,26,147.19,True
710,3i,150.0,9,2.5976,8,21.71,False
