timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
1180,1i,150.0,24,0.7274,17,148.56,True,0.0,-0.04379999999999995,0.9904000000000001
1185,1i,150.0,25,1.2444,18,147.27,True,-1.289999999999992,-0.03210000000000002,0.9818000000000001
1190,1i,150.0,26,0.5965,19,96.38,False,-52.18000000000001,0.01880000000000004,0.6425333333333333
1195,1i,150.0,28,0.7371,23,125.8,False,-22.760000000000005,-0.7541000000000001,0.8386666666666667
1200,1i,150.0,29,0.2287,28,146.32,True,-2.240000000000009,-1.4375,0.9754666666666666
1205,1i,150.0,30,0.686,29,145.61,True,-2.9499999999999886,-0.3657,0.9707333333333334
1210,1i,150.0,31,0.803,29,145.56,True,-3.0,0.0756,0.9704
1215,1i,150.0,31,0.4504,30,145.56,True,-1.710000000000008,-0.7939999999999999,0.9704
1220,1i,150.0,27,0.5216,23,145.56,True,49.18000000000001,-0.07490000000000008,0.9704
1225,1i,150.0,23,0.0,23,145.56,True,19.760000000000005,-0.7371,0.9704
1230,1i,150.0,25,1.293,23,145.56,True,-0.7599999999999909,1.0643,0.9704
1235,1i,150.0,25,1.0796,23,145.56,True,-0.05000000000001137,0.39359999999999984,0.9704
1240,1i,150.0,23,0.0,23,145.56,True,0.0,-0.803,0.9704
1245,1i,150.0,24,0.8559,23,145.56,True,0.0,0.40549999999999997,0.9704
1250,1i,150.0,23,1.0253,20,145.56,True,0.0,0.5037000000000001,0.9704
1255,1i,150.0,22,1.0024,17,145.56,True,0.0,1.0024,0.9704
1260,1i,150.0,22,0.4978,17,145.56,True,0.0,-0.7951999999999999,0.9704
1265,1i,150.0,24,1.9814,16,145.56,True,0.0,0.9018000000000002,0.9704
1270,1i,150.0,24,1.2246,17,145.56,True,0.0,1.2246,0.9704
1275,1i,150.0,24,0.7253,18,144.29,False,-1.2700000000000102,-0.13060000000000005,0.9619333333333333
1280,1i,150.0,25,0.3304,19,110.7,False,-34.86,-0.6949000000000001,0.738
1285,1i,150.0,28,1.5811,23,127.14,False,-18.42,0.5787,0.8476
1290,1i,150.0,28,0.9919,25,137.66,False,-7.900000000000006,0.4941,0.9177333333333333
1295,1i,150.0,28,0.1151,27,141.49,False,-4.069999999999993,-1.8663,0.9432666666666667
1300,1i,150.0,28,0.0001,28,141.48,False,-4.0800000000000125,-1.2245,0.9431999999999999
1305,1i,150.0,30,1.0684,28,141.48,False,-2.8100000000000023,0.34310000000000007,0.9431999999999999
1310,1i,150.0,24,0.8392,22,141.48,False,30.779999999999987,0.5087999999999999,0.9431999999999999
1315,1i,150.0,22,0.0,22,141.48,False,14.33999999999999,-1.5811,0.9431999999999999
1320,1i,150.0,22,0.0,22,141.48,False,3.819999999999993,-0.9919,0.9431999999999999
1325,1i,150.0,24,1.4696,22,141.48,False,-0.010000000000019327,1.3545,0.9431999999999999
1330,1i,150.0,24,1.254,22,141.48,False,0.0,1.2539,0.9431999999999999
1335,1i,150.0,23,0.2133,22,141.48,False,0.0,-0.8551,0.9431999999999999
1340,1i,150.0,21,0.079,20,141.48,False,0.0,-0.7602,0.9431999999999999
1345,1i,150.0,22,1.8842,17,141.48,False,0.0,1.8842,0.9431999999999999
1350,1i,150.0,22,1.3016,15,141.48,False,0.0,1.3016,0.9431999999999999
1355,1i,150.0,22,0.3511,16,141.48,False,0.0,-1.1185,0.9431999999999999
1360,1i,150.0,22,0.4125,17,141.46,False,-0.01999999999998181,-0.8415,0.9430666666666667
1365,1i,150.0,24,1.7382,18,138.92,False,-2.5600000000000023,1.5249,0.9261333333333333
1370,1i,150.0,25,0.7678,20,127.42,False,-14.059999999999988,0.6888000000000001,0.8494666666666667
1375,1i,150.0,26,0.0485,26,147.4,True,5.920000000000016,-1.8357,0.9826666666666667
1380,1i,150.0,26,0.0019,26,146.29,True,4.810000000000002,-1.2997,0.9752666666666666
1385,1i,150.0,28,1.242,26,146.27,True,4.7900000000000205,0.8909,0.9751333333333334
1390,1i,150.0,28,0.6562,26,146.27,True,4.810000000000002,0.24370000000000003,0.9751333333333334
1395,1i,150.0,28,0.0519,27,146.27,True,7.350000000000023,-1.6863,0.9751333333333334
1400,1i,150.0,25,1.0973,21,146.27,True,18.85000000000001,0.3294999999999999,0.9751333333333334
1405,1i,150.0,23,1.5033,21,146.27,True,-1.1299999999999955,1.4548,0.9751333333333334
1410,1i,150.0,22,0.6232,21,146.27,True,-0.01999999999998181,0.6213,0.9751333333333334
1415,1i,150.0,21,0.0,21,146.27,True,0.0,-1.242,0.9751333333333334
1420,1i,150.0,23,1.3981,21,146.27,True,0.0,0.7418999999999999,0.9751333333333334
1425,1i,150.0,23,1.5066,21,146.27,True,0.0,1.4546999999999999,0.9751333333333334
1430,1i,150.0,22,0.3235,19,146.27,True,0.0,-0.7737999999999999,0.9751333333333334
1435,1i,150.0,22,0.5008,17,146.27,True,0.0,-1.0025,0.9751333333333334
1440,1i,150.0,24,1.9634,15,146.27,True,0.0,1.3402,0.9751333333333334
1445,1i,150.0,24,1.3144,18,146.27,True,0.0,1.3144,0.9751333333333334
1450,1i,150.0,24,0.492,18,146.15,True,-0.12000000000000455,-0.9060999999999999,0.9743333333333334
