timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
1260,4i,324.68,True
1265,1i,5.0,False
1265,2i,1.0,False
1265,3i,1.0,False
1265,4i,324.67,True
1270,1i,5.0,False
1270,2i,1.0,False
1270,3i,1.0,False
1270,4i,328.58,True
1275,1i,5.0,False
1275,2i,1.0,False
1275,3i,1.0,False
1275,4i,327.94,True
1280,1i,5.0,False
1280,2i,1.0,False
1280,3i,1.0,False
1280,4i,326.51,True
1285,1i,5.0,False
1285,2i,1.0,False
1285,3i,1.0,False
1285,4i,332.58,True
1290,1i,5.0,False
1290,2i,1.0,False
1290,3i,1.0,False
1290,4i,332.0,True
1295,1i,5.0,False
1295,2i,1.0,False
1295,3i,0.0,False
1295,4i,338.8,True
1300,1i,5.0,False
1300,2i,1.0,False
1300,3i,0.0,False
1300,4i,338.74,True
1305,1i,5.0,False
1305,2i,1.0,False
1305,3i,0.0,False
1305,4i,338.73,True
1310,1i,9.01,False
1310,2i,1.08,False
1310,3i,1.0,False
1310,4i,342.73,True
1315,1i,9.0,False
1315,2i,1.0,False
1315,3i,1.0,False
1315,4i,342.73,True
1320,1i,9.0,False
1320,2i,1.0,False
1320,3i,1.0,False
1320,4i,342.73,True
1325,1i,9.0,False
1325,2i,1.0,False
1325,3i,1.0,False
1325,4i,342.73,True
1330,1i,9.0,False
1330,2i,1.0,False
1330,3i,1.0,False
1330,4i,346.73,True
1335,1i,9.0,False
1335,2i,1.0,False
1335,3i,1.0,False
1335,4i,360.79,True
1340,1i,0.0,False
1340,2i,0.0,False
1340,3i,1.0,False
1340,4i,360.77,True
1345,1i,0.0,False
1345,2i,1.0,False
1345,3i,1.0,False
1345,4i,360.77,True
1350,1i,1.0,False
1350,2i,1.0,False
1350,3i,1.0,False
1350,4i,364.77,True
1355,1i,1.0,False
1355,2i,1.0,False
1355,3i,1.0,False
1355,4i,364.77,True
1360,1i,1.0,False
1360,2i,1.0,False
1360,3i,5.0,False
1360,4i,368.82,True
1365,1i,1.0,False
1365,2i,1.0,False
1365,3i,5.0,False
1365,4i,368.74,True
1370,1i,1.0,False
1370,2i,1.0,False
1370,3i,5.0,False
1370,4i,368.3,True
1375,1i,1.0,False
1375,2i,1.0,False
1375,3i,5.0,False
1375,4i,370.6,True
1380,1i,1.0,False
1380,2i,1.0,False
1380,3i,5.0,False
1380,4i,367.88,True
1385,1i,1.0,False
1385,2i,1.0,False
1385,3i,0.0,False
1385,4i,359.49,True
1390,1i,1.0,False
1390,2i,1.0,False
1390,3i,0.0,False
1390,4i,366.26,True
1395,1i,1.0,False
1395,2i,1.0,False
